Дата и время;N2;N1;P2;T1;N3;Qtg;V1;VoГГ;3.77F2;Fтк4;3F2;Tк.з.;Lm1;T638;V2;ТРК;dPfgo;dPf2;dPf1;T607;T606;T600;Рс2;Рс1;Fc2;F2;3F1;Fc3;F1;Pm;P615;2F2;Fкпа;Fцс;Fc4;2F1;T4ср
16.01.2022 08:29:00;11878;9042;14,26;-11,3;4597;4282;4,02;6,34;0,07;0,07;0,49;19,1;663,86;84,1;3,98;40,42;0,613;0,162;0,117;40,3;112,1;80,2;0,17;0,06;0,25;1,95;0,38;0,06;3,06;2,98;1,38;0,58;1,01;0,11;0,12;0,13;669
16.01.2022 08:30:00;11879;9040;14,28;-11,3;4601;4277;4,05;6,68;0,07;0,08;0,51;18,9;663,83;84,1;3,92;40,43;0,618;0,17;0,117;40,3;112;80,1;0,16;0,06;0,12;1,94;0,32;0,09;3,05;3,02;1,37;0,55;0,98;0,1;0,2;0,1;669,2
16.01.2022 08:31:00;11877;9042;14,25;-11,5;4601;4281;4,13;6,36;0,11;0,1;0,47;18,9;663,83;84;3,93;40,43;0,611;0,163;0,117;40,3;111,9;80,2;0,16;0,06;0,4;1,91;0,33;0,07;3;2,97;1,37;0,58;0,92;0,1;0,23;0,09;669,3
16.01.2022 08:32:00;11873;9038;14,29;-11,7;4599;4278;4,19;6,99;0,09;0,1;0,5;19;663,83;84;3,9;40,42;0,622;0,167;0,117;40,3;111,8;80,1;0,17;0,06;0,28;1,82;0,36;0,1;3,02;3,04;1,39;0,61;0,99;0,07;0,22;0,09;668,1
16.01.2022 08:33:00;11871;9038;14,32;-11,9;4597;4278;4,24;7,39;0,09;0,05;0,47;18,8;663,86;84;3,8;40,43;0,591;0,161;0,117;40,3;111,7;80;0,17;0,07;0,28;1,86;0,38;0,1;3,04;3,05;1,37;0,58;1;0,12;0,25;0,08;668,4
16.01.2022 08:34:00;11869;9040;14,29;-12,1;4604;4274;4,22;6,91;0,11;0,1;0,49;18,6;663,83;83,9;3,93;40,43;0,573;0,163;0,117;40,3;111,8;80;0,17;0,06;0,25;1,89;0,33;0,1;3,04;3,04;1,38;0,56;0,95;0,11;0,21;0,09;667,4
16.01.2022 08:35:00;11860;9031;14,3;-12,4;4600;4275;4,38;7,2;0,09;0,07;0,45;18,4;663,83;83,8;3,92;40,43;0,574;0,172;0,117;40,3;111,4;79,9;0,17;0,07;0,25;1,8;0,4;0,09;3,2;3,03;1,37;0,52;1,04;0,11;0,17;0,13;666,4
16.01.2022 08:36:00;11856;9027;14,26;-12,5;4601;4280;4,28;7,21;0,07;0,07;0,49;18,2;663,8;83,7;4,03;40,43;0,593;0,161;0,117;40,2;111,6;79,8;0,16;0,06;0,33;1,79;0,38;0,06;3,26;3,03;1,37;0,55;1,07;0,07;0,22;0,17;665,7
16.01.2022 08:37:00;11855;9026;14,26;-12,8;4600;4278;4,37;7,33;0,08;0,07;0,47;18,3;663,83;83,6;3,98;40,44;0,594;0,166;0,117;40,2;111,4;79,8;0,17;0,06;0,33;1,78;0,32;0,07;3,28;2,99;1,39;0,56;0,98;0,1;0,13;0,25;665,2
16.01.2022 08:38:00;11857;9031;14,32;-12,6;4598;4278;4,39;7,36;0,09;0,05;0,44;18,3;663,83;83,6;4;40,43;0,612;0,157;0,117;40,2;111,4;79,7;0,17;0,06;0,2;1,83;0,4;0,08;3,28;3,03;1,36;0,52;0,98;0,07;0,15;0,14;665,5
16.01.2022 08:39:00;11856;9028;14,29;-12,5;4597;4276;4,43;6,99;0,07;0,05;0,48;18,3;663,86;83,6;4,01;40,43;0,618;0,155;0,117;40,2;111,3;79,7;0,17;0,07;0,2;1,84;0,32;0,1;3,29;2,99;1,36;0,53;1;0,09;0,27;0,14;665,5
16.01.2022 08:40:00;11864;9037;14,29;-12,3;4600;4292;4,44;6,99;0,07;0,04;0,48;18,1;663,86;83,6;4,02;40,42;0,626;0,17;0,117;40,2;111,3;79,6;0,17;0,07;0,23;1,82;0,31;0,12;3,28;3,01;1,4;0,55;1,04;0,12;0,2;0,09;667
16.01.2022 08:41:00;11863;9033;14,28;-12,2;4599;4284;4,39;6,94;0,08;0,08;0,47;18,1;663,83;83,6;4,02;40,42;0,628;0,158;0,117;40,2;111,1;79,7;0,17;0,07;0,25;1,84;0,36;0,06;3,28;3,04;1,38;0,59;0,94;0,11;0,16;0,1;666,9
16.01.2022 08:42:00;11871;9039;14,28;-11,7;4599;4289;4,25;7,17;0,08;0,07;0,47;18;663,83;83,7;3,94;40,44;0,628;0,151;0,118;40,2;111,1;79,7;0,17;0,07;0,18;1,84;0,35;0,1;3,23;3,04;1,37;0,53;0,99;0,13;0,31;0,11;668,4
16.01.2022 08:43:00;11868;9034;14,28;-11,6;4599;4274;4,28;6,75;0,1;0,06;0,48;17,8;663,86;83,7;3,95;40,43;0,611;0,165;0,118;40,2;111;79,7;0,17;0,07;0,36;1,9;0,31;0,12;3,22;2,99;1,38;0,57;1,04;0,12;0,24;0,06;668,3
16.01.2022 08:44:00;11872;9038;14,27;-11,7;4601;4281;4,21;7,11;0,09;0,04;0,47;17,8;663,83;83,7;3,94;40,43;0,629;0,166;0,117;40,2;111,1;79,7;0,16;0,07;0,25;1,87;0,36;0,1;3,2;3,06;1,37;0,56;1,03;0,09;0,28;0,07;668,1
16.01.2022 08:45:00;11869;9036;14,27;-11,9;4600;4279;4,18;6,82;0,08;0,07;0,51;17,7;663,83;83,7;3,89;40,43;0,619;0,159;0,117;40,2;111,2;79,7;0,17;0,06;0,24;1,9;0,35;0,09;3,16;3,04;1,38;0,6;0,96;0,07;0,17;0,08;668,1
16.01.2022 08:46:00;11876;9041;14,28;-11,3;4598;4285;4,08;6,71;0,09;0,05;0,49;17,7;663,83;83,8;3,85;40,43;0,614;0,154;0,117;40,2;111,2;79,8;0,17;0,07;0,27;1,89;0,25;0,05;3,14;3;1,38;0,59;0,95;0,1;0,2;0,08;669,1
16.01.2022 08:47:00;11867;9034;14,27;-12;4599;4287;4,14;6,32;0,09;0,05;0,45;17,7;663,83;83,8;3,92;40,42;0,613;0,16;0,117;40,2;111,2;79,8;0,17;0,06;0,21;1,84;0,34;0,07;3,23;3,05;1,36;0,59;1,09;0,12;0,17;0,09;667,8
16.01.2022 08:48:00;11867;9035;14,27;-12;4599;4281;4,15;6,48;0,09;0,05;0,45;17,8;663,8;83,7;3,93;40,44;0,63;0,17;0,118;40,2;111,2;79,8;0,17;0,07;0,24;1,85;0,31;0,05;3,2;2,99;1,37;0,59;1;0,1;0,16;0,08;667,4
16.01.2022 08:49:00;11873;9036;14,3;-11,1;4599;4283;4,16;6,4;0,05;0,08;0,52;18;663,83;83,8;3,88;40,43;0,601;0,162;0,117;40,2;111,3;79,8;0,17;0,07;0,29;1,92;0,35;0,07;3,1;3,02;1,38;0,66;0,94;0,08;0,17;0,19;668,9
16.01.2022 08:50:00;11887;9048;14,29;-10,8;4598;4278;4,09;6,4;0,05;0,05;0,46;17,9;663,83;83,9;3,83;40,43;0,62;0,15;0,117;40,2;111,3;79,9;0,17;0,07;0,17;1,92;0,36;0,04;3,05;2,96;1,37;0,67;1;0,1;0,12;0,19;671,1
16.01.2022 08:51:00;11887;9048;14,29;-10,8;4598;4278;4,09;6,4;0,05;0,05;0,46;17,9;663,83;83,9;3,83;40,43;0,62;0,15;0,117;40,2;111,3;79,9;0,17;0,07;0,17;1,92;0,36;0,04;3,05;2,96;1,37;0,67;1;0,1;0,12;0,19;671,1
16.01.2022 08:52:00;11885;9046;14,26;-10,9;4601;4287;4,13;6,73;0,09;0,05;0,47;17,6;663,83;83,9;3,88;40,43;0,622;0,165;0,117;40,2;111,5;79,9;0,16;0,07;0,18;1,9;0,32;0,11;3,09;3,04;1,38;0,63;0,93;0,09;0,2;0,19;670,6
16.01.2022 08:53:00;11890;9052;14,31;-10,8;4598;4290;4,08;6,46;0,07;0,06;0,48;17,7;663,83;83,9;3,86;40,44;0,617;0,174;0,117;40,2;111,6;80;0,17;0,07;0,3;1,91;0,4;0,07;3,1;3,01;1,37;0,66;1;0,05;0,12;0,15;671,3
16.01.2022 08:54:00;11897;9056;14,26;-10,5;4600;4289;3,99;6,4;0,09;0,07;0,5;17,5;663,8;84;3,85;40,43;0,619;0,156;0,117;40,2;111,6;80,1;0,17;0,06;0,36;1,89;0,48;0,07;3,04;2,99;1,37;0,71;0,98;0,07;0,11;0,2;672,4
16.01.2022 08:55:00;11891;9051;14,29;-10,6;4596;4286;4,12;6,88;0,08;0,06;0,48;17,5;663,86;84;3,9;40,43;0,623;0,146;0,117;40,2;111,7;80,1;0,17;0,06;0,16;1,92;0,32;0,07;3,1;2,99;1,35;0,63;0,91;0,09;0,1;0,17;671,4
16.01.2022 08:56:00;11890;9050;14,27;-10,7;4599;4292;4,06;6,73;0,09;0,07;0,45;17,4;663,8;84;3,96;40,43;0,633;0,16;0,117;40,2;111,7;80,1;0,17;0,07;0,21;1,84;0,37;0,06;3,09;3,02;1,39;0,65;1;0,11;0,16;0,21;671,6
16.01.2022 08:57:00;11886;9047;14,28;-10,7;4597;4280;4,07;6,59;0,1;0,07;0,53;17,6;663,86;84;3,95;40,42;0,63;0,168;0,117;40,2;111,7;80,1;0,17;0,07;0,13;1,93;0,38;0,06;3,05;3,08;1,38;0,65;1,01;0,11;0,17;0,1;671,3
16.01.2022 08:58:00;11896;9056;14,29;-10,4;4598;4292;4,01;6,39;0,08;0,04;0,5;17,6;663,8;84,1;3,96;40,55;0,641;0,165;0,117;40,2;111,7;80,2;0,17;0,06;0,18;1,92;0,38;0,08;3,02;3;1,39;0,65;0,98;0,09;0,19;0,16;672,2
16.01.2022 08:59:00;11895;9057;14,27;-10,3;4598;4293;4,04;6,67;0,08;0,07;0,47;17,8;663,8;84,1;3,95;40,55;0,611;0,165;0,117;40,2;111,9;80,2;0,17;0,07;0,19;1,92;0,36;0,07;2,96;3;1,38;0,68;0,97;0,06;0,21;0,2;672
16.01.2022 09:00:00;11892;9053;14,3;-10,7;4599;4294;4,07;6,59;0,13;0,07;0,54;17,8;663,83;84,1;3,85;40,54;0,617;0,163;0,117;40,2;112;80,2;0,17;0,07;0,21;1,93;0,3;0,05;2,92;2,99;1,39;0,65;0,92;0,07;0,14;0,19;671,4
16.01.2022 09:01:00;11899;9059;14,29;-10,4;4600;4300;4,01;6,72;0,09;0,03;0,5;17,8;663,8;84,1;3,81;40,55;0,595;0,165;0,117;40,2;112,1;80,2;0,17;0,07;0,19;1,97;0,43;0,05;2,91;3,01;1,39;0,65;1,01;0,09;0,11;0,11;672,6
16.01.2022 09:02:00;11902;9061;14,25;-10,2;4601;4300;4,02;6,56;0,09;0,09;0,46;17,9;663,8;84,1;3,78;40,55;0,595;0,167;0,117;40,2;112,1;80,3;0,17;0,06;0,17;1,95;0,46;0,09;2,86;3,03;1,38;0,67;1,01;0,09;0,19;0,15;673,5
16.01.2022 09:03:00;11900;9064;14,31;-10,5;4602;4302;3,97;6,32;0,1;0,09;0,5;18;663,83;84,2;3,82;40,55;0,601;0,149;0,117;40,2;112,3;80,3;0,17;0,07;0,25;1,94;0,36;0,06;2,86;3,01;1,35;0,67;0,93;0,09;0,15;0,14;673,2
16.01.2022 09:04:00;11903;9065;14,29;-10,2;4602;4296;4,01;6,51;0,06;0,07;0,49;18,1;663,78;84,2;3,73;40,55;0,596;0,158;0,117;40,2;112,4;80,3;0,17;0,07;0,11;1,95;0,36;0,07;2,77;3,05;1,38;0,68;0,98;0,1;0,17;0,16;673,6
16.01.2022 09:05:00;11901;9064;14,26;-10,2;4601;4293;4,03;6,58;0,09;0,08;0,5;18;663,83;84,2;3,67;40,55;0,594;0,163;0,117;40,2;112,4;80,4;0,18;0,07;0,26;1,92;0,4;0,07;2,91;3,04;1,37;0,67;1,04;0,14;0,16;0,13;672,7
16.01.2022 09:06:00;11898;9060;14,3;-10,2;4602;4301;3,95;6,55;0,11;0,08;0,51;17,8;663,83;84,2;3,71;40,55;0,585;0,165;0,118;40,2;112,4;80,4;0,17;0,06;0,21;1,91;0,49;0,08;2,88;3;1,38;0,67;1;0,09;0,13;0,17;672,6
16.01.2022 09:07:00;11901;9060;14,31;-10,4;4599;4296;3,95;6,35;0,08;0,11;0,5;17,9;663,86;84,2;3,71;40,55;0,6;0,162;0,117;40,2;112,4;80,4;0,17;0,06;0,16;1,94;0,38;0,12;2,86;3,02;1,37;0,69;0,96;0,11;0,14;0,15;672,7
16.01.2022 09:08:00;11896;9059;14,32;-10,5;4599;4293;3,99;6,5;0,07;0,08;0,48;18;663,83;84,2;3,59;40,54;0,593;0,166;0,117;40,2;112,4;80,3;0,17;0,07;0,2;1,97;0,38;0,05;2,84;2,99;1,37;0,71;1,01;0,1;0,18;0,17;672,6
16.01.2022 09:09:00;11899;9061;14,32;-10,5;4601;4303;3,93;6,21;0,09;0,08;0,48;17,9;663,83;84,2;3,62;40,54;0,587;0,168;0,117;40,2;112,4;80,4;0,17;0,07;0,2;1,94;0,33;0,08;2,82;3;1,37;0,62;0,98;0,1;0,14;0,14;672,8
16.01.2022 09:10:00;11895;9056;14,29;-10,7;4599;4290;3,97;6,64;0,06;0,06;0,5;18;663,83;84,1;3,62;40,55;0,587;0,166;0,118;40,2;112,3;80,3;0,17;0,07;0,17;1,93;0,41;0,05;2,88;3,02;1,38;0,65;1,01;0,07;0,1;0,2;672,2
16.01.2022 09:11:00;11896;9059;14,28;-10,3;4600;4295;3,89;6,52;0,08;0,07;0,51;17,9;663,83;84,2;3,66;40,55;0,6;0,162;0,117;40,2;112,3;80,3;0,17;0,07;0,18;1,96;0,36;0,1;2,82;3,02;1,38;0,65;0,93;0,1;0,1;0,14;672,8
16.01.2022 09:12:00;11898;9059;14,29;-10,3;4601;4301;3,97;6,79;0,11;0,06;0,47;17,8;663,88;84,2;3,6;40,54;0,572;0,155;0,117;40,2;112,4;80,3;0,17;0,07;0,35;1,91;0,4;0,06;2,88;3,01;1,37;0,64;0,93;0,09;0,13;0,14;673,1
16.01.2022 09:13:00;11900;9060;14,25;-10,3;4600;4295;3,94;6,35;0,07;0,07;0,46;17,8;663,83;84,2;3,61;40,55;0,573;0,159;0,117;40,2;112,4;80,3;0,17;0,07;0,21;1,98;0,35;0,1;2,86;3;1,38;0,64;0,98;0,07;0,11;0,15;673
16.01.2022 09:14:00;11903;9059;14,3;-10,2;4598;4294;4,01;6,2;0,08;0,05;0,45;18;663,78;84,2;3,59;40,55;0,588;0,164;0,117;40,2;112,5;80,4;0,16;0,07;0,22;1,94;0,38;0,07;2,85;2,98;1,38;0,63;1,02;0,06;0,17;0,11;673,4
16.01.2022 09:15:00;11896;9054;14,28;-10,3;4597;4296;4,03;6,79;0,09;0,06;0,49;17,9;663,83;84,2;3,65;40,55;0,582;0,155;0,117;40,2;112,5;80,4;0,17;0,06;0,18;1,92;0,41;0,1;3,01;3;1,36;0,7;1;0,08;0,12;0,19;672,6
16.01.2022 09:16:00;11899;9057;14,28;-10,4;4597;4285;3,98;6,38;0,07;0,05;0,47;18;663,8;84,2;3,62;40,56;0,583;0,153;0,117;40,2;112,4;80,3;0,17;0,07;0,23;1,94;0,4;0,08;2,97;3,03;1,36;0,68;0,99;0,09;0,12;0,15;672,5
16.01.2022 09:17:00;11895;9054;14,3;-10,3;4596;4291;3,95;6,3;0,1;0,05;0,49;18;663,83;84,2;3,61;40,55;0,584;0,172;0,117;40,2;112,3;80,4;0,17;0,07;0,3;2;0,4;0,07;2,83;2,98;1,37;0,65;0,9;0,08;0,14;0,15;671,8
16.01.2022 09:18:00;11900;9062;14,29;-10,3;4601;4293;4,04;6,5;0,1;0,07;0,49;18;663,8;84,2;3,6;40,58;0,587;0,16;0,117;40,2;112,4;80,3;0,18;0,07;0,19;1,98;0,38;0,09;2,82;3,03;1,36;0,67;0,95;0,06;0,17;0,19;673
16.01.2022 09:19:00;11900;9060;14,29;-10,3;4600;4296;3,95;6,2;0,09;0,04;0,51;18,2;663,8;84,2;3,65;40,57;0,581;0,156;0,117;40,2;112,4;80,4;0,17;0,06;0,18;1,98;0,4;0,09;2,87;3,01;1,38;0,68;0,98;0,07;0,12;0,13;672,8
16.01.2022 09:20:00;11907;9066;14,3;-9,9;4601;4303;4,04;6,08;0,1;0,07;0,5;18;663,8;84,2;3,7;40,58;0,578;0,163;0,117;40,2;112,3;80,4;0,17;0,06;0,25;1,96;0,38;0,05;2,85;3,03;1,37;0,67;0,82;0,07;0,14;0,1;673,6
16.01.2022 09:21:00;11903;9064;14,3;-10,4;4601;4305;3,98;6,53;0,06;0,09;0,48;17,9;663,75;84,2;3,73;40,58;0,581;0,173;0,117;40,2;112,5;80,4;0,17;0,07;0,17;1,99;0,39;0,1;2,84;2,99;1,4;0,63;0,96;0,09;0,16;0,14;673,6
16.01.2022 09:22:00;11903;9064;14,3;-10,4;4601;4305;3,98;6,53;0,06;0,09;0,48;17,9;663,75;84,2;3,73;40,58;0,581;0,173;0,117;40,2;112,5;80,4;0,17;0,07;0,17;1,99;0,39;0,1;2,84;2,99;1,4;0,63;0,96;0,09;0,16;0,14;673,6
16.01.2022 09:23:00;11902;9063;14,32;-10,4;4602;4297;3,97;6,54;0,08;0,06;0,49;18;663,83;84,2;3,67;40,56;0,585;0,165;0,117;40,2;112,4;80,4;0,17;0,07;0,17;2,02;0,45;0,08;2,83;3;1,39;0,63;0,99;0,07;0,13;0,14;673,8
16.01.2022 09:24:00;11906;9068;14,32;-10,2;4601;4301;3,92;6,36;0,06;0,07;0,51;18;663,83;84,2;3,65;40,57;0,603;0,154;0,117;40,2;112,5;80,4;0,18;0,07;0,22;1,95;0,3;0,06;2,85;3,03;1,37;0,72;0,97;0,06;0,12;0,14;673,9
16.01.2022 09:25:00;11906;9066;14,3;-10,2;4603;4294;3,96;6,03;0,08;0,06;0,49;18,2;663,8;84,2;3,65;40,57;0,581;0,157;0,117;40,2;112,5;80,5;0,17;0,06;0,15;1,99;0,44;0,07;2,81;3,01;1,38;0,68;0,95;0,11;0,16;0,16;674
16.01.2022 09:26:00;11901;9062;14,31;-10,3;4600;4301;3,95;6,18;0,09;0,07;0,5;18,1;663,83;84,3;3,67;40,57;0,578;0,17;0,117;40,2;112,7;80,5;0,17;0,07;0,19;1,95;0,44;0,08;2,8;2,98;1,39;0,62;1,01;0,06;0,12;0,17;673,3
16.01.2022 09:27:00;11901;9062;14,31;-10,3;4600;4301;3,95;6,18;0,09;0,07;0,5;18,1;663,83;84,3;3,67;40,57;0,578;0,17;0,117;40,2;112,7;80,5;0,17;0,07;0,19;1,95;0,44;0,08;2,8;2,98;1,39;0,62;1,01;0,06;0,12;0,17;673,3
16.01.2022 09:28:00;11905;9064;14,3;-10,2;4601;4301;3,95;6,47;0,06;0,06;0,49;18;663,8;84,3;3,58;40,58;0,598;0,167;0,117;40,2;112,5;80,4;0,17;0,07;0,23;1,95;0,44;0,06;2,73;3,02;1,38;0,66;0,96;0,12;0,12;0,15;673,6
16.01.2022 09:29:00;11904;9068;14,32;-10,2;4604;4303;3,93;6,56;0,07;0,09;0,48;18,1;663,83;84,3;3,61;40,58;0,609;0,167;0,117;40,2;112,6;80,5;0,17;0,07;0,17;2;0,35;0,05;2,78;2,98;1,38;0,68;0,96;0,06;0,16;0,15;673,5
16.01.2022 09:30:00;11907;9067;14,3;-10,2;4602;4299;3,98;6,25;0,09;0,06;0,5;18,1;663,83;84,3;3,6;40,57;0,597;0,169;0,117;40,2;112,7;80,4;0,17;0,07;0,17;1,95;0,48;0,09;2,86;3;1,38;0,65;0,94;0,06;0,17;0,19;673,8
16.01.2022 09:31:00;11906;9068;14,33;-10,1;4605;4300;4,01;6,5;0,11;0,04;0,46;18,1;663,8;84,3;3,64;40,58;0,617;0,172;0,117;40,2;112,6;80,5;0,17;0,06;0,22;1,97;0,44;0,08;2,82;3,01;1,39;0,66;0,98;0,09;0,13;0,16;673,7
16.01.2022 09:32:00;11905;9066;14,31;-10,1;4599;4303;3,89;6,64;0,08;0,05;0,46;18;663,8;84,3;3,63;40,58;0,595;0,169;0,118;40,2;112,6;80,4;0,17;0,06;0,14;2;0,39;0,06;2,74;3,02;1,38;0,67;0,98;0,07;0,09;0,17;673,6
